,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,ContinentName,cluster_final
11378,S,M,70000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
11379,S,M,70000.0,3.0,0.0,Partial High School,Skilled Manual,North America,0.0
11380,S,F,70000.0,3.0,0.0,Partial High School,Skilled Manual,North America,0.0
11381,S,F,60000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
11382,S,F,60000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
11383,M,M,60000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
11384,S,M,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
11385,S,F,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
11386,M,F,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
11387,S,M,40000.0,3.0,0.0,Partial College,Professional,North America,0.0
11388,S,F,30000.0,4.0,0.0,High School,Professional,North America,0.0
11389,S,F,30000.0,4.0,0.0,High School,Professional,North America,0.0
11390,M,F,30000.0,4.0,0.0,High School,Professional,North America,0.0
11391,S,M,60000.0,3.0,3.0,Bachelors,Professional,Asia,0.0
11392,M,F,60000.0,4.0,4.0,Bachelors,Professional,Asia,0.0
11393,S,F,60000.0,4.0,4.0,Bachelors,Professional,Asia,0.0
11394,M,F,60000.0,5.0,5.0,Bachelors,Professional,Asia,4.0
11395,M,F,60000.0,3.0,2.0,Bachelors,Professional,Asia,0.0
11396,S,M,60000.0,3.0,2.0,Bachelors,Professional,Asia,0.0
11397,M,F,90000.0,2.0,2.0,Bachelors,Professional,Asia,0.0
11398,M,M,90000.0,4.0,4.0,Bachelors,Professional,Asia,0.0
11399,S,M,100000.0,0.0,0.0,Graduate Degree,Management,Asia,0.0
11400,S,F,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
11401,S,M,60000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
11402,S,M,60000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
11403,S,F,60000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
11404,M,F,60000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
11405,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
11406,M,F,60000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
11407,S,F,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
11408,S,F,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
11409,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
11410,S,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
11411,S,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
11412,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
11413,S,M,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
11414,S,F,90000.0,2.0,0.0,Bachelors,Professional,Asia,0.0
11415,S,F,70000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
11416,M,M,80000.0,2.0,0.0,Partial College,Skilled Manual,Asia,0.0
11417,S,M,30000.0,2.0,0.0,Partial College,Clerical,Asia,0.0
11418,M,M,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11419,M,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11420,M,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11421,M,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11422,S,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11423,M,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11424,M,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11425,M,F,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11426,M,F,30000.0,2.0,0.0,Partial College,Clerical,Asia,0.0
11427,S,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11428,S,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11429,S,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11430,M,F,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11431,S,F,30000.0,0.0,0.0,Partial High School,Clerical,North America,1.0
11432,S,M,30000.0,0.0,0.0,Partial High School,Clerical,North America,1.0
11433,M,F,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11434,S,M,30000.0,0.0,0.0,Partial High School,Clerical,North America,1.0
11435,S,F,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
11436,S,F,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
11437,S,F,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
11438,S,F,60000.0,2.0,0.0,Graduate Degree,Management,Asia,2.0
11439,M,M,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
11440,S,F,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
11441,S,F,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
11442,S,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
11443,S,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
11444,M,M,50000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
11445,S,F,50000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
11446,M,M,50000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
11447,M,F,50000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
11448,M,M,50000.0,4.0,4.0,Bachelors,Skilled Manual,North America,0.0
11449,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
11450,S,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
11451,S,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
11452,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
11453,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
11454,S,M,10000.0,3.0,3.0,High School,Manual,Europe,0.0
11455,S,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
11456,S,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
11457,S,F,20000.0,1.0,1.0,High School,Manual,Europe,0.0
11458,S,M,30000.0,1.0,1.0,Bachelors,Clerical,Europe,0.0
11459,S,F,30000.0,1.0,1.0,Bachelors,Clerical,Europe,0.0
11460,S,M,30000.0,1.0,1.0,Bachelors,Clerical,Europe,0.0
11461,S,M,10000.0,4.0,4.0,Partial High School,Manual,Europe,0.0
11462,M,M,10000.0,4.0,4.0,Partial High School,Manual,Europe,0.0
11463,S,F,20000.0,1.0,1.0,High School,Manual,Europe,0.0
11464,S,M,40000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
11465,M,M,40000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
11466,S,F,20000.0,2.0,2.0,High School,Manual,Europe,0.0
11467,M,M,30000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11468,S,F,10000.0,5.0,3.0,Partial High School,Manual,Europe,0.0
11469,S,M,20000.0,2.0,2.0,High School,Manual,Europe,0.0
11470,M,M,20000.0,2.0,2.0,High School,Manual,Europe,0.0
11471,S,F,20000.0,2.0,2.0,High School,Manual,Europe,0.0
11472,M,F,30000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11473,M,F,30000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11474,M,M,10000.0,5.0,2.0,Partial High School,Manual,Europe,0.0
11475,M,M,10000.0,5.0,2.0,Partial High School,Manual,Europe,0.0
11476,S,F,10000.0,3.0,2.0,Partial High School,Manual,Europe,0.0
11477,S,F,20000.0,3.0,3.0,High School,Manual,Europe,0.0
11478,S,M,20000.0,3.0,3.0,High School,Manual,Europe,0.0
11479,M,F,30000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11480,M,M,30000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
11481,S,M,40000.0,0.0,0.0,Bachelors,Professional,Europe,0.0
11482,M,F,40000.0,0.0,0.0,Bachelors,Professional,Europe,0.0
11483,S,M,40000.0,0.0,0.0,Bachelors,Professional,Europe,0.0
11484,S,F,40000.0,0.0,0.0,Bachelors,Professional,Europe,0.0
11485,M,F,40000.0,0.0,0.0,Bachelors,Professional,Europe,0.0
11486,S,M,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11487,M,M,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11488,S,M,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11489,S,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11490,S,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11491,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
11492,M,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11493,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
11494,M,M,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11495,S,F,30000.0,3.0,3.0,Partial College,Clerical,Europe,0.0
11496,S,F,20000.0,0.0,0.0,High School,Manual,Europe,0.0
11497,M,F,20000.0,0.0,0.0,High School,Manual,Europe,0.0
11498,M,F,20000.0,0.0,0.0,High School,Manual,Europe,0.0
11499,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
11500,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
11501,M,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11502,S,M,30000.0,3.0,3.0,Partial College,Clerical,Europe,0.0
11503,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
11504,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
11505,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
11506,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
11507,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
11508,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
11509,S,F,30000.0,3.0,3.0,Partial College,Clerical,Europe,0.0
11510,S,F,30000.0,5.0,5.0,Partial College,Clerical,Europe,4.0
11511,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11512,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11513,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11514,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11515,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11516,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11517,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
11518,M,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11519,M,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11520,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
11521,S,F,20000.0,0.0,0.0,High School,Manual,Europe,0.0
11522,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11523,M,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11524,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11525,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11526,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11527,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11528,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11529,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11530,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11531,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11532,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11533,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11534,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11535,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11536,M,F,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11537,M,M,10000.0,0.0,0.0,Graduate Degree,Manual,Europe,0.0
11538,S,M,10000.0,1.0,0.0,Bachelors,Manual,Europe,0.0
11539,M,F,20000.0,1.0,0.0,Graduate Degree,Manual,Europe,0.0
11540,S,F,10000.0,1.0,0.0,Bachelors,Manual,Europe,0.0
11541,M,F,10000.0,1.0,0.0,Bachelors,Manual,Europe,0.0
11542,M,F,10000.0,1.0,0.0,Bachelors,Manual,Europe,0.0
11543,M,M,10000.0,1.0,0.0,Bachelors,Manual,Europe,0.0
11544,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
11545,S,M,10000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
11546,S,F,30000.0,4.0,0.0,Graduate Degree,Clerical,Europe,2.0
11547,M,F,20000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
11548,M,M,20000.0,1.0,0.0,Bachelors,Manual,Europe,0.0
11549,M,M,10000.0,1.0,0.0,Partial College,Manual,Europe,0.0
11550,M,F,10000.0,1.0,0.0,Partial College,Manual,Europe,0.0
11551,S,M,10000.0,1.0,0.0,Partial College,Manual,Europe,0.0
11552,M,M,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11553,M,F,20000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
11554,S,M,20000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
11555,M,F,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11556,M,F,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11557,M,F,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11558,M,F,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11559,S,M,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11560,M,F,20000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
11561,S,M,20000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
11562,S,M,20000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
11563,S,M,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11564,S,M,10000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11565,M,M,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
11566,S,F,10000.0,3.0,0.0,Partial College,Manual,Europe,0.0
11567,S,M,10000.0,0.0,0.0,Partial College,Manual,Asia,0.0
11568,S,M,10000.0,0.0,0.0,Partial College,Manual,Asia,0.0
11569,M,F,10000.0,0.0,0.0,Partial College,Manual,Asia,0.0
11570,S,M,10000.0,0.0,0.0,Partial College,Manual,Asia,0.0
11571,S,F,10000.0,1.0,1.0,High School,Manual,Asia,0.0
11572,M,M,20000.0,0.0,0.0,Bachelors,Clerical,Asia,0.0
11573,S,F,20000.0,0.0,0.0,Bachelors,Clerical,Asia,0.0
11574,M,F,20000.0,0.0,0.0,Bachelors,Clerical,Asia,0.0
11575,S,M,20000.0,0.0,0.0,Bachelors,Clerical,Asia,0.0
11576,S,M,20000.0,0.0,0.0,Partial College,Manual,Asia,0.0
11577,S,M,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11578,S,F,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11579,S,F,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
11580,M,F,30000.0,4.0,0.0,Graduate Degree,Clerical,Europe,2.0
11581,M,F,30000.0,4.0,0.0,Graduate Degree,Clerical,Europe,2.0
11582,S,M,30000.0,4.0,0.0,Graduate Degree,Clerical,Europe,2.0
11583,S,F,10000.0,1.0,1.0,High School,Manual,Europe,0.0
11584,S,M,10000.0,1.0,1.0,High School,Manual,Europe,0.0
11585,S,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
11586,S,F,10000.0,1.0,1.0,High School,Manual,Europe,0.0
11587,S,F,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11588,S,M,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11589,S,M,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11590,S,F,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11591,S,M,30000.0,3.0,0.0,Graduate Degree,Clerical,Europe,2.0
11592,S,M,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11593,M,F,30000.0,1.0,0.0,Graduate Degree,Clerical,Europe,0.0
11594,S,F,40000.0,3.0,0.0,Graduate Degree,Clerical,Europe,2.0
11595,M,F,30000.0,3.0,0.0,Bachelors,Clerical,Europe,0.0
11596,M,F,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
11597,S,F,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
11598,S,M,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
11599,S,M,20000.0,0.0,0.0,Partial College,Manual,Europe,0.0
11600,S,M,20000.0,0.0,0.0,Partial College,Manual,Europe,0.0
11601,M,F,20000.0,0.0,0.0,Partial College,Manual,Europe,0.0
11602,S,F,10000.0,2.0,2.0,High School,Manual,Europe,0.0
11603,M,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
11604,S,M,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
11605,S,M,20000.0,0.0,0.0,Partial College,Manual,Europe,0.0
11606,S,F,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
11607,M,M,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
11608,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
11609,S,M,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
11610,M,F,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
11611,S,M,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
11612,M,F,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
11613,S,M,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
11614,S,M,10000.0,2.0,1.0,High School,Manual,Europe,0.0
11615,S,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
11616,M,F,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
11617,S,F,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
11618,S,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
11619,S,M,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
11620,M,M,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
11621,S,M,60000.0,3.0,3.0,Bachelors,Professional,Asia,0.0
11622,M,F,60000.0,3.0,3.0,Bachelors,Professional,Asia,0.0
11623,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
11624,M,F,60000.0,3.0,3.0,Bachelors,Professional,Asia,0.0
11625,S,M,50000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
11626,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11627,S,F,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11628,M,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11629,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11630,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11631,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11632,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
11633,M,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11634,M,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11635,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11636,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11637,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11638,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11639,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11640,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11641,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11642,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11643,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11644,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11645,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11646,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11647,M,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
11648,S,F,30000.0,0.0,0.0,High School,Manual,Europe,0.0
11649,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11650,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
11651,S,M,40000.0,1.0,1.0,Partial College,Clerical,Europe,0.0
11652,S,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11653,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11654,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11655,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
11656,M,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11657,M,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11658,S,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
11659,S,F,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
11660,M,M,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
11661,S,M,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
11662,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
11663,S,F,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
11664,M,M,80000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
11665,M,M,80000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
11666,S,F,80000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
11667,S,F,80000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
11668,M,F,80000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
11669,S,F,20000.0,2.0,0.0,Partial High School,Manual,North America,0.0
11670,S,F,20000.0,3.0,0.0,Partial High School,Clerical,North America,0.0
11671,M,M,30000.0,1.0,0.0,High School,Clerical,North America,0.0
11672,M,F,30000.0,1.0,0.0,High School,Clerical,North America,0.0
11673,S,M,30000.0,1.0,0.0,High School,Clerical,North America,0.0
11674,M,M,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
11675,M,M,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
11676,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
11677,S,M,20000.0,3.0,0.0,Partial High School,Clerical,North America,0.0
11678,S,M,20000.0,3.0,0.0,Partial High School,Clerical,North America,0.0
